date,item_id,store_id,item_count
2021-11-25,35,4,1
2020-01-09,80,4,2
2020-11-18,78,1,1
2021-07-22,15,4,1
2020-01-25,89,2,2
2020-09-03,9,5,2
2020-05-04,45,4,2
2020-07-04,94,5,1
2020-07-27,85,3,2
2021-11-06,7,5,1
2021-07-01,79,5,1
2021-08-21,28,2,1
2021-01-27,9,2,1
2021-04-07,62,3,3
2020-08-22,100,2,2
2020-02-10,25,5,4
2021-11-26,23,2,2
2020-07-25,62,5,2
2020-03-16,52,3,2
2021-06-22,18,5,2
2021-10-11,66,2,1
2020-09-12,78,5,4
2020-01-15,4,3,4
2021-01-29,57,3,3
2021-07-12,4,2,1
2021-09-16,20,5,4
2020-07-04,32,1,2
2020-12-29,92,1,2
2021-06-06,19,4,2
2021-01-14,63,4,1
2021-12-28,34,4,1
2020-10-22,80,5,4
2020-02-04,90,3,3
2020-11-21,59,2,1
2020-05-11,68,1,1
2021-11-13,29,3,1
2021-09-08,98,3,1
2021-11-07,16,4,4
2021-08-03,75,3,4
2021-05-23,18,2,1
2020-08-30,33,4,1
2021-10-03,5,3,1
2021-01-04,81,2,1
2021-10-02,54,2,3
2020-10-03,16,5,1
2020-09-20,55,2,1
2021-11-27,61,2,1
2020-08-31,40,4,1
2021-02-16,79,3,3
2021-08-19,36,1,1
2021-07-02,16,2,2
2020-11-02,97,2,2
2021-09-25,76,2,1
2021-03-03,79,5,2
2020-09-20,100,5,1
2021-09-12,92,1,4
2021-08-30,70,1,1
2020-11-26,52,3,1
2021-07-02,10,4,2
2021-08-24,27,5,2
2020-08-15,2,2,2
2020-08-23,29,5,2
2021-04-11,1,2,1
2020-09-28,45,4,1
2021-10-20,64,1,3
2020-12-16,42,5,4
2021-11-03,49,4,2
2021-01-09,47,3,4
2021-10-25,88,4,2
2020-12-18,14,1,1
2020-01-09,41,4,4
2020-02-01,42,1,1
2020-02-25,15,2,1
2021-04-08,53,1,1
2021-08-14,18,2,2
2020-10-04,40,2,1
2021-04-10,82,1,1
2020-10-09,41,1,1
2021-03-16,38,2,2
2021-06-06,22,1,1
2020-05-30,100,4,1
2021-07-15,43,3,4
2021-12-25,35,1,1
2021-11-20,63,4,1
2021-05-21,62,3,3
2021-04-21,51,4,3
2021-03-13,74,4,2
2020-04-24,100,1,2
2020-05-05,60,1,1
2021-11-17,45,4,2
2020-11-15,84,3,4
2020-11-25,71,1,1
2021-07-09,54,4,2
2021-10-02,66,3,1
2020-01-29,3,4,1
2021-04-14,83,4,1
2020-12-20,34,1,2
2021-07-28,19,4,4
2020-10-04,67,1,1
2020-10-19,9,3,1
2021-10-26,52,1,1
2021-07-19,63,4,2
2020-08-01,80,3,1
2021-02-13,35,5,1
2020-04-11,17,2,1
2021-12-07,13,1,1
2020-05-03,71,5,2
2020-02-20,87,5,1
2020-05-12,90,2,1
2021-12-29,3,1,1
2020-03-29,99,5,1
2020-06-18,72,1,1
2021-10-04,18,3,1
2021-11-09,28,1,1
2021-08-18,7,4,1
2020-11-13,55,3,1
2021-07-30,77,2,2
2020-08-17,11,2,1
2020-04-19,27,5,4
2021-11-15,54,5,1
2020-04-12,10,5,2
2021-08-01,20,5,1
2020-09-15,41,5,2
2021-10-15,18,1,1
2021-01-06,92,2,1
2020-09-12,6,4,1
2021-09-12,64,2,1
2021-05-27,1,5,1
2020-12-06,11,1,1
2021-08-30,11,3,2
2020-04-28,58,3,1
2021-09-10,92,3,3
2020-10-06,80,5,2
2021-11-12,9,1,1
2020-07-21,18,5,2
2020-01-19,83,1,1
2021-07-15,9,2,1
2020-05-28,69,1,1
2021-12-18,87,4,1
2020-08-20,12,5,1
2021-07-12,50,1,2
2020-04-04,10,4,1
2020-03-06,64,3,1
2020-04-21,84,1,3
2021-08-26,58,1,4
2020-02-20,41,3,1
2021-06-19,36,5,1
2021-10-27,20,2,1
2020-09-02,75,5,1
2020-11-10,93,5,1
2020-07-17,83,2,4
2021-12-31,18,3,2
2021-09-10,71,1,1
2020-05-23,96,4,3
2021-06-12,55,5,1
2021-07-04,25,4,2
2020-06-17,7,3,1
2020-07-28,77,3,2
2021-05-26,90,5,1
2020-02-25,68,5,1
2021-08-12,55,3,2
2020-03-14,78,1,1
2021-11-25,5,4,2
2021-11-26,36,5,3
2020-02-02,96,2,1
2020-08-19,6,2,1
2020-11-05,91,1,1
2021-12-29,21,3,1
2021-11-21,70,2,1
2021-07-14,94,1,2
2020-02-07,9,3,2
2021-01-01,55,3,2
2021-09-19,85,5,1
2021-03-08,23,2,2
2021-02-09,73,1,2
2021-12-08,57,5,1
2021-02-28,48,1,1
2020-02-03,65,1,1
2021-09-14,12,2,1
2020-04-29,3,5,3
2020-12-08,88,3,1
2021-07-26,1,3,1
2020-06-12,32,3,2
2020-10-22,31,2,2
2021-09-10,58,5,1
2020-12-26,43,1,1
2021-10-27,68,2,2
2021-04-18,6,3,1
2021-11-02,89,5,1
2020-03-26,39,3,1
2021-05-27,74,1,2
2021-09-26,51,1,1
2020-07-12,41,3,1
2020-01-25,19,2,1
2020-02-04,86,4,1
2020-07-08,93,5,1
2021-06-06,69,3,2
2021-04-17,25,2,2
2021-02-25,22,4,1
2020-07-15,57,3,1
2021-03-12,90,1,3
2020-12-28,49,4,2
2020-06-20,57,1,2
2020-02-09,46,2,3
2021-11-05,47,3,2
2020-06-13,56,1,1
2021-09-11,94,1,1
2020-01-22,14,3,2
2021-07-04,1,3,1
2020-06-22,20,1,1
2020-05-07,55,2,1
2021-10-28,79,3,1
2020-02-14,1,2,1
2021-01-31,45,4,1
2020-05-15,98,1,1
2021-06-06,40,3,3
2021-09-23,40,4,1
2021-03-26,34,1,1
2021-12-27,15,2,2
2021-05-31,66,3,1
2020-03-30,11,1,1
2021-12-19,4,3,1
2021-10-15,74,3,1
2021-07-01,24,5,2
2020-02-20,85,4,1
2021-10-15,57,1,2
2020-10-19,79,5,2
2020-07-25,13,3,3
2020-12-29,54,1,1
2021-07-04,90,3,1
2020-01-04,98,3,1
2020-02-27,95,4,1
2021-06-07,36,5,1
2021-03-10,55,4,3
2020-04-11,74,1,1
2020-12-19,86,3,1
2020-02-06,34,5,1
2020-01-22,98,2,1
2020-01-03,16,4,1
2021-03-10,25,3,2
2020-12-31,8,2,1
2020-09-13,91,4,1
2020-10-29,19,5,2
2020-06-21,36,1,1
2021-11-15,52,3,2
2020-11-16,66,4,1
2020-05-03,18,5,1
2021-03-08,47,5,1
2020-07-18,2,4,1
2020-05-31,44,5,2
2021-11-28,11,2,1
2021-03-03,5,2,2
2021-08-02,23,1,1
2020-02-16,68,2,2
2021-05-09,11,5,2
2020-11-29,46,1,1
2021-03-20,44,1,1
2020-02-26,63,1,2
2021-09-08,16,3,1
2020-02-16,38,3,3
2020-05-11,60,5,2
2020-12-13,56,2,1
2021-06-02,88,5,1
2020-12-11,51,3,2
2021-04-15,50,3,1
2021-03-13,86,4,1
2020-04-27,53,3,2
2021-12-12,79,2,1
2021-03-06,24,2,2
2020-08-04,1,5,1
2021-02-24,51,1,1
2020-10-25,27,5,1
2020-10-09,86,3,1
2020-05-10,90,2,1
2020-07-17,48,5,3
2021-07-01,12,3,1
2021-03-02,89,4,1
2021-03-01,15,2,2
2021-02-21,95,2,4
2021-07-26,74,2,4
2020-11-19,18,1,1
2020-07-10,35,5,2
2021-05-08,57,5,2
2020-01-20,76,2,1
2020-11-07,40,1,3
2020-08-23,31,4,1
2020-09-04,89,5,1
2021-02-17,47,5,3
2021-05-03,58,4,3
2021-09-18,74,1,4
2021-01-08,72,1,1
2020-06-04,45,1,1
2021-06-30,58,5,1
2020-09-17,65,3,1
2020-05-16,15,5,1
2020-06-29,81,3,1
2020-01-17,67,3,2
2021-03-09,83,4,1
2021-02-11,13,5,3
2020-07-21,32,4,1
2020-10-10,75,2,1
2020-05-05,27,5,1
2020-04-07,89,2,2
2020-05-02,39,3,1
2021-05-13,61,5,2
2021-10-19,53,1,1
2020-07-01,99,2,1
2020-11-18,88,4,1
2020-08-10,49,2,2
2021-11-11,30,1,3
2020-01-20,24,4,2
2020-09-27,48,5,1
2020-12-31,16,4,1
2020-01-12,44,4,3
2021-06-08,97,1,1
2020-07-16,25,1,1
2020-07-26,38,3,2
2021-09-21,23,4,2
2020-09-21,85,2,1
2020-05-30,35,1,1
2021-04-10,84,4,1
2020-02-22,95,3,1
2020-03-05,46,5,1
2020-10-04,84,4,1
2021-08-02,67,3,3
2021-03-26,100,1,1
2021-06-11,20,5,1
2021-05-19,47,5,1
2020-08-19,58,1,1
2020-08-10,62,5,1
2021-09-16,66,2,1
2021-04-07,78,4,1
2021-07-25,2,1,1
2020-12-28,25,4,3
2021-01-18,19,1,2
2021-11-30,28,3,2
2021-02-16,32,1,1
2020-01-15,18,5,2
2021-06-20,87,1,2
2020-12-03,47,4,1
2020-12-21,49,4,1
2021-05-19,43,4,1
2021-07-30,51,3,1
2021-04-24,78,1,1
2021-10-13,44,5,1
2020-06-14,44,3,2
2020-06-14,5,1,2
2021-08-21,64,1,1
2020-05-25,5,3,1
2021-11-10,80,5,4
2021-01-31,66,3,3
2021-11-28,15,5,2
2020-09-24,61,2,1
2020-01-08,54,5,1
2021-08-21,69,5,1
2021-01-20,7,5,1
2020-04-01,74,2,1
2021-07-14,16,3,2
2020-07-19,10,4,4
2020-06-06,78,1,2
2020-03-15,57,5,2
2020-12-14,71,5,3
2021-05-19,92,4,1
2021-04-04,70,5,1
2020-03-27,7,5,1
2021-05-22,39,1,2
2020-08-15,2,2,1
2021-02-10,18,3,1
2021-10-03,38,5,3
2020-05-04,82,1,1
2020-06-19,88,3,1
2021-04-18,20,5,4
2020-07-03,79,5,2
2021-10-30,80,5,1
2020-10-24,2,5,1
2020-02-04,46,5,1
2021-10-02,86,5,1
2021-01-27,23,4,1
2021-09-30,83,2,4
2020-03-19,49,1,1
2020-10-18,32,1,2
2020-03-07,78,2,3
2020-09-14,34,5,1
2021-01-03,26,3,3
2021-07-15,68,4,2
2020-09-21,92,3,3
2020-10-15,60,5,1
2020-02-08,70,2,1
2020-06-21,83,2,1
2021-09-12,96,5,1
2021-06-20,58,3,2
2021-09-04,24,2,3
2021-01-06,17,5,2
2020-11-08,73,2,1
2020-02-09,54,4,2
2021-05-04,66,3,1
2021-07-23,9,3,1
2020-08-02,27,3,2
2020-08-22,18,4,3
2021-08-22,39,1,1
2021-09-25,57,5,2
2020-01-30,7,5,2
2021-07-25,13,4,1
2020-05-05,91,3,2
2021-11-20,33,5,2
2021-01-09,97,1,2
2021-04-07,61,2,4
2021-09-24,87,4,1
2021-11-22,44,2,1
2021-11-15,78,1,1
2020-11-20,9,5,3
2020-03-21,20,4,1
2020-05-14,84,5,1
2020-01-15,95,5,1
2020-02-25,54,1,1
2021-12-30,79,5,2
2021-03-12,70,1,1
2021-06-11,7,4,2
2020-03-24,83,1,1
2021-11-08,18,2,1
2021-09-21,45,1,2
2020-06-09,4,1,1
2020-04-10,64,1,3
2021-07-27,88,5,3
2021-06-19,10,3,2
2020-09-03,75,3,3
2020-10-12,12,4,1
2021-08-02,34,5,2
2021-09-20,42,4,2
2020-07-09,81,4,1
2021-09-14,27,2,1
2020-07-03,12,1,1
2020-04-24,63,2,1
2020-06-29,65,5,2
2021-09-14,91,3,1
2021-03-27,31,5,1
2021-08-11,94,2,1
2021-05-19,96,5,1
2021-07-21,96,1,1
2020-07-30,12,4,1
2021-10-30,61,5,2
2020-11-14,64,4,1
2021-09-27,77,3,2
2021-07-04,58,1,1
2020-12-13,3,5,3
2020-01-04,9,4,2
2020-05-02,81,2,1
2021-07-21,40,1,1
2021-10-02,83,4,2
2020-04-30,98,5,2
2020-12-03,21,1,2
2020-10-10,99,5,2
2021-07-25,4,5,3
2020-09-20,11,3,2
2020-08-26,69,4,1
2021-08-28,69,3,2
2021-10-30,53,3,1
2021-01-13,4,2,2
2021-12-20,94,3,1
2020-12-23,4,2,1
2020-03-10,59,2,2
2021-06-07,30,1,2
2021-01-13,21,2,2
2021-02-24,18,2,2
2020-02-28,13,3,2
2021-02-01,78,2,1
2020-07-11,45,1,2
2020-11-05,96,4,2
2021-01-15,11,5,1
2021-09-02,48,3,1
2020-09-20,99,4,1
2021-06-04,77,4,2
2020-04-10,2,3,2
2020-02-04,26,2,1
2021-07-21,55,4,1
2021-05-02,19,4,2
2020-06-02,21,1,1
2021-10-30,19,1,2
2021-10-08,68,4,1
2021-10-30,3,4,1
2020-04-15,57,2,2
2020-03-27,93,4,1
2020-12-19,62,1,1
2021-01-17,12,1,1
2021-02-14,83,5,1
2020-12-27,35,2,2
2020-03-20,28,1,1
2020-03-23,39,4,1
2020-12-07,97,3,3
2020-01-04,25,5,1
2020-01-02,30,4,1
2021-08-27,13,4,2
2021-02-14,6,1,1
2020-03-06,70,2,2
2021-01-30,8,2,1
2020-06-26,39,3,1
2021-05-17,95,5,1
2020-02-15,7,4,2
2020-07-25,59,3,2
2020-04-13,43,3,1
2020-12-29,64,2,2
2020-05-18,65,2,1
2020-02-08,3,2,1
2020-05-01,16,2,3
2021-02-03,22,5,3
2021-12-04,35,4,4
2020-04-05,14,1,2
2021-03-09,36,3,4
2020-07-26,91,2,1
2021-10-08,9,4,2
2021-02-27,55,5,2
2021-07-07,21,1,1
2020-02-07,12,1,1
2020-08-12,62,5,1
2021-07-14,6,3,1
2021-11-03,65,1,1
2021-06-27,40,2,3
2020-01-23,62,4,1
2021-06-07,95,4,1
2020-12-16,84,2,3
2021-10-13,15,5,2
2021-05-15,49,3,1
2021-01-03,45,3,4
2021-06-17,58,5,1
2021-03-07,51,3,1
2021-01-19,45,2,4
2021-10-09,56,2,1
2021-04-15,28,2,2
2020-09-09,96,3,3
2020-10-17,45,5,1
2020-04-22,20,2,1
2021-02-06,33,5,2
2020-09-16,100,2,1
2021-11-09,7,4,1
2021-12-25,70,1,2
2021-10-15,8,4,1
2020-11-26,36,2,1
2021-06-03,52,2,1
2021-11-20,43,4,2
2020-09-26,3,2,1
2021-12-04,43,4,1
2020-01-13,68,5,1
2021-03-01,47,3,1
2020-06-23,88,5,2
2020-09-05,53,4,1
2021-02-18,47,1,1
2020-09-22,58,3,1
2020-04-26,100,2,2
2020-05-29,40,4,1
2021-12-21,22,1,1
2021-03-20,40,2,3
2021-10-18,68,2,3
2020-03-29,42,5,3
2020-12-30,30,2,1
2021-07-08,28,2,3
2021-03-25,69,4,1
2021-05-14,62,1,1
2021-10-21,54,4,1
2021-12-21,64,2,1
2020-08-12,51,3,1
2021-01-08,97,1,4
2020-03-17,99,5,3
2020-02-14,19,3,4
2020-06-06,35,5,1
2021-06-12,55,1,1
2021-11-22,84,3,1
2020-03-04,18,1,1
2021-02-01,89,4,1
2020-10-09,69,2,1
2021-04-12,37,4,2
2020-11-11,22,2,1
2020-05-23,42,1,1
2020-05-02,90,1,4
2021-01-23,50,4,1
2020-05-15,41,2,3
2020-08-21,86,5,1
2021-07-03,44,5,3
2021-07-17,46,1,1
2021-09-03,28,4,1
2021-06-17,29,4,3
2021-05-13,26,3,2
2020-01-11,26,1,2
2021-12-20,74,2,1
2020-04-14,77,3,1
2020-08-28,77,4,2
2020-02-22,32,1,3
2021-05-11,66,3,1
2021-07-24,35,2,2
2021-09-12,92,3,3
2021-05-18,62,3,2
2021-09-15,20,2,1
2021-06-26,16,1,1
2020-06-28,65,5,1
2021-06-10,71,3,3
2020-03-06,60,5,1
2021-02-21,27,2,1
2020-07-21,56,3,3
2020-08-16,94,1,3
2020-10-01,2,3,1
2020-03-29,27,5,1
2021-03-22,47,5,3
2021-02-02,3,2,1
2020-10-26,30,1,1
2020-02-13,40,5,1
2021-05-11,63,2,2
2021-11-27,46,3,4
2021-06-06,38,2,1
2020-11-20,42,2,2
2021-11-06,76,4,2
2020-08-29,10,3,1
2021-08-28,97,1,1
2021-10-29,67,5,1
2021-08-17,3,5,1
2021-06-21,81,2,1
2021-12-19,80,4,1
2021-12-16,93,3,1
2021-02-17,35,3,1
2020-03-10,36,1,2
2021-04-25,64,5,1
2021-08-20,22,1,1
2021-07-08,41,3,1
2020-02-09,29,2,1
2021-04-18,29,2,1
2020-01-09,89,3,1
2020-06-09,2,4,1
2020-07-12,51,4,1
2020-10-23,69,1,4
2020-07-01,81,2,1
2020-09-20,53,4,1
2021-12-11,56,3,2
2020-02-08,84,2,1
2020-05-16,63,2,1
2021-08-21,37,5,2
2020-06-29,23,1,2
2020-08-07,36,2,1
2021-10-31,20,1,1
2020-02-28,96,2,1
2021-04-16,28,1,1
2020-11-05,23,4,1
2020-08-09,95,1,1
2020-03-29,70,4,1
2021-02-05,84,2,2
2021-10-23,9,3,1
2020-05-10,4,1,1
2020-08-15,60,5,1
2021-01-16,10,2,1
2020-06-06,35,2,1
2020-01-22,100,3,1
2020-09-11,78,2,2
2020-11-02,10,3,1
2021-06-23,77,4,2
2020-12-08,58,3,2
2020-04-08,73,1,1
2020-06-11,42,2,1
2021-02-07,34,2,3
2020-05-17,6,1,1
2021-12-21,20,5,1
2020-09-11,9,4,3
2021-03-11,4,5,1
2021-07-21,17,3,1
2021-08-20,26,2,1
2021-01-20,16,2,1
2021-07-14,80,3,1
2021-12-17,78,1,1
2021-10-23,87,4,1
2021-02-13,6,5,2
2021-01-17,10,5,1
2021-10-06,39,4,1
2020-03-19,33,2,1
2021-11-20,71,1,3
2020-04-30,89,4,2
2021-10-10,95,2,1
2020-11-11,36,5,1
2020-07-11,50,2,1
2020-02-27,33,4,2
2020-07-26,29,3,3
2021-02-22,73,2,2
2021-05-16,80,5,2
2020-06-08,82,4,2
2020-04-06,99,1,1
2021-05-03,53,2,3
2020-09-01,96,1,1
2020-04-30,87,3,1
2021-07-19,90,2,2
2021-02-22,58,4,1
2021-04-28,66,3,2
2021-05-05,98,4,1
2021-02-07,12,2,1
2020-04-13,80,1,1
2021-12-05,73,3,1
2020-04-12,12,4,1
2020-10-22,9,2,2
2021-06-20,78,1,1
2020-04-25,93,4,1
2021-08-11,92,3,1
2020-04-30,90,1,1
2020-03-09,17,1,1
2020-03-08,5,1,3
2021-12-01,62,1,1
2020-09-05,7,2,1
2021-07-06,33,1,1
2021-12-15,89,4,1
2020-10-04,14,2,2
2020-09-26,2,5,1
2021-06-18,28,1,2
2020-07-12,40,1,2
2020-05-07,35,5,1
2021-09-02,83,2,1
2020-05-20,61,3,1
2021-06-08,85,4,3
2020-04-20,29,5,1
2020-07-22,34,4,1
2020-04-22,47,5,1
2020-04-07,43,4,2
2021-08-01,56,2,1
2021-07-20,26,4,2
2021-02-15,77,1,1
2020-03-15,14,2,1
2020-02-15,94,4,1
2021-10-22,31,3,3
2021-07-29,94,1,1
2021-02-25,69,1,1
2020-05-09,27,2,2
2021-09-19,36,5,4
2021-03-21,54,4,3
2020-11-21,21,3,4
2021-06-01,60,4,3
2021-07-11,14,3,1
2021-07-25,79,1,1
2020-11-14,18,3,1
2020-05-21,97,5,2
2020-09-01,10,3,1
2020-09-15,64,4,1
2021-10-06,4,4,1
2021-07-20,46,3,1
2020-06-13,21,5,1
2020-02-02,76,5,1
2020-05-23,1,5,4
2020-08-31,51,5,1
2021-04-25,83,3,2
2021-07-22,100,4,1
2021-08-14,33,1,3
2021-03-15,85,4,1
2020-04-14,27,1,1
2020-11-23,82,4,3
2021-08-28,28,2,1
2020-02-10,43,2,1
2020-09-01,49,3,3
2020-01-21,57,5,3
2021-03-23,33,3,1
2021-08-21,45,3,1
2020-09-27,91,4,1
2021-12-26,72,5,1
2021-05-24,73,1,1
2021-05-02,11,5,2
2021-07-01,47,2,2
2021-08-01,72,1,1
2021-03-08,46,3,1
2020-11-27,26,5,3
2021-12-26,46,3,1
2021-11-09,20,2,2
2021-12-27,6,5,1
2020-11-30,100,5,1
2020-04-12,1,4,1
2021-07-05,7,3,1
2021-03-09,91,1,2
2020-07-11,62,1,4
2021-05-29,66,4,2
2021-12-30,71,2,1
2020-12-16,41,1,1
2020-09-01,41,3,2
2021-06-18,4,2,2
2020-05-23,7,3,1
2020-05-30,91,4,1
2020-04-11,4,2,1
2021-05-03,88,2,1
2020-03-07,87,4,1
2020-10-17,67,2,2
2021-09-29,36,5,1
2020-01-03,45,1,4
2020-11-07,73,4,1
2020-05-12,24,5,1
2021-10-31,74,3,1
2020-12-10,91,5,2
2020-07-18,91,4,1
2021-06-23,5,5,2
2020-12-04,82,2,1
2021-04-20,84,4,2
2021-10-16,87,3,1
2021-07-17,28,2,1
2021-01-30,2,4,1
2020-02-01,88,4,3
2021-08-16,36,5,4
2020-08-08,33,1,4
2020-06-19,80,3,3
2020-07-26,2,1,1
2021-05-01,9,3,1
2021-03-09,98,1,2
2021-03-11,67,4,1
2020-11-23,14,3,4
2021-01-26,30,4,1
2020-09-17,14,2,1
2020-12-06,42,2,1
2021-05-03,38,2,1
2021-01-19,64,1,1
2020-03-30,88,4,1
2020-08-09,92,2,1
2021-12-14,19,2,2
2020-03-21,50,3,1
2021-11-12,72,5,1
2021-12-30,78,2,1
2021-11-14,57,2,1
2020-08-13,82,4,4
2020-03-23,53,4,3
2020-01-27,5,2,1
2020-06-04,87,1,2
2021-09-23,87,3,2
2020-04-22,89,2,4
2021-01-25,90,2,2
2020-05-13,61,4,1
2020-07-03,32,1,2
2020-01-22,79,3,2
2021-04-04,85,3,2
2021-08-17,67,1,4
2021-12-31,84,3,1
2020-01-28,33,4,2
2021-10-28,84,1,1
2020-07-27,86,1,1
2021-08-08,45,2,4
2020-06-24,87,2,3
2020-01-05,47,4,3
2021-06-07,86,4,1
2020-06-04,45,2,1
2021-04-07,15,1,2
2020-07-19,1,3,3
2020-07-11,55,2,1
2021-01-29,39,5,1
2020-12-31,20,3,1
2021-02-08,32,4,1
2020-04-18,7,2,1
2021-03-30,21,1,2
2020-02-07,81,3,3
2020-02-25,50,5,1
2020-12-27,49,5,3
2021-10-18,56,5,1
2021-04-16,76,2,1
2021-04-21,40,4,1
2021-06-28,74,1,1
2021-12-21,100,2,1
2020-01-25,93,3,1
2020-09-13,96,5,1
2021-11-24,70,2,1
2021-05-04,67,2,1
2020-10-04,14,2,1
2020-12-08,7,4,2
2021-07-23,3,1,2
2020-08-01,56,1,1
2020-04-05,38,3,1
2020-05-03,69,5,1
2020-04-29,39,4,2
2020-07-04,43,5,1
2020-01-19,56,1,1
2021-10-15,98,2,1
2021-07-07,5,2,2
2020-07-07,87,4,2
2020-08-09,24,1,1
2020-10-23,64,2,1
2020-02-20,42,3,1
2020-06-28,10,4,2
2020-09-07,91,2,1
2020-10-20,61,2,3
2021-05-11,75,5,1
2020-03-04,36,1,1
2020-08-12,24,5,1
2020-03-31,36,1,2
2021-06-24,42,5,1
2021-12-25,94,1,2
2021-01-20,63,4,1
2020-02-08,68,4,1
2020-06-17,32,5,1
2020-05-29,41,5,2
2021-04-03,56,5,2
2020-08-30,15,1,2
2021-10-27,66,5,1
2021-12-05,52,2,1
2021-04-01,81,3,1
2020-07-08,46,3,2
2020-08-11,16,3,1
2020-10-24,92,5,2
2020-05-13,67,1,2
2020-02-08,30,1,1
2021-09-17,97,4,2
2021-06-13,85,1,3
2020-08-23,60,5,1
2021-02-05,29,2,1
2020-08-17,29,2,1
2021-01-08,71,3,1
2021-01-08,49,2,2
2020-01-19,4,1,1
2021-05-29,36,1,1
2021-09-03,88,4,3
2020-05-18,65,3,1
2021-01-02,57,2,1
2020-06-06,33,3,2
2021-02-27,39,5,1
2021-11-23,31,2,2
2021-07-06,49,5,1
2020-06-02,12,1,1
2021-10-09,33,4,1
2021-12-03,79,5,1
2021-09-09,69,3,1
2021-12-27,23,1,1
2021-10-16,12,2,1
2021-12-01,39,1,1
2020-06-11,63,2,1
2021-05-20,2,4,1
2021-08-19,25,5,1
2020-05-28,44,5,1
2020-05-17,82,3,1
2020-09-02,59,3,1
2021-10-14,47,5,2
2021-02-10,49,5,1
2020-09-14,23,2,1
2020-07-24,57,2,2
2021-12-26,18,2,1
2021-11-22,9,2,3
2020-03-15,10,1,1
2020-08-28,67,5,2
2020-12-25,36,3,1
2020-07-18,53,5,2
2020-02-09,38,3,2
2021-12-01,40,5,1
2021-07-24,49,4,1
2020-10-31,95,4,2
2021-05-02,18,5,1
2021-07-20,31,3,2
2021-11-12,68,4,2
2020-07-07,98,5,1
2020-10-18,5,4,1
2021-03-08,30,1,3
2021-04-17,66,3,1
2020-08-16,35,3,1
2021-09-07,56,5,1
2021-06-29,70,2,2
2021-10-11,44,3,3
2021-07-14,75,4,3
2020-11-21,64,2,1
2020-07-06,6,4,1
2021-08-25,52,2,1
2020-07-22,73,1,1
2021-11-14,34,1,1
2020-02-16,52,5,4
2020-07-29,61,3,1
2020-07-27,20,4,1
2021-04-03,12,3,2
2021-06-02,2,5,3
2020-08-13,10,2,3
2020-10-14,89,1,1
2021-03-03,51,3,1
2021-11-22,68,3,3
2021-03-12,4,1,1
2020-02-11,96,1,1
2020-09-13,85,4,1
2021-08-28,77,2,1
2020-12-28,8,3,2
2021-08-15,81,1,3
2021-12-29,75,4,1
2021-10-17,43,1,1
2020-11-30,81,2,3
2020-11-19,68,2,1
2021-11-10,65,1,1
2020-05-22,66,2,2
2020-01-30,51,2,1
2020-11-21,50,1,1
2020-10-29,37,5,1
2020-03-20,89,2,2
2020-08-03,19,4,2
2021-12-23,35,4,1
2020-01-05,19,3,1
2021-12-07,4,4,3
2021-02-16,27,4,1
2021-03-05,10,3,1
2020-03-10,26,2,1
2020-07-07,45,5,1
2021-11-07,2,1,3
2020-02-10,94,1,3
2020-02-16,3,1,3
2020-08-30,63,5,2
2021-08-23,68,4,1
2020-10-07,49,2,2
2021-01-17,76,3,2
2021-07-13,64,3,3
2020-04-04,14,3,2
2021-02-16,36,1,2
2020-06-14,73,5,1
2020-08-24,1,3,3
2021-11-03,22,2,2
2021-12-07,100,1,1
2021-02-09,26,3,2
2020-08-20,14,5,4
2021-01-03,68,1,2
2021-07-04,18,4,1
2020-10-07,83,5,1
2021-07-14,34,3,1
2021-06-02,66,4,2
2020-04-01,59,5,1
2020-12-12,58,3,1
2021-03-17,51,1,1
2021-06-15,88,5,1
2020-06-29,65,4,1
2021-06-10,92,4,1
2021-03-30,86,2,3
2021-05-05,86,4,2
2020-12-22,77,3,1
2021-11-16,37,4,1
2021-05-29,79,4,3
2020-07-26,84,1,2
2021-05-30,62,3,1
2020-07-25,95,5,2
2021-04-14,93,4,1
2020-03-18,2,5,1
2021-09-15,74,1,1
2020-03-14,56,5,2
2021-06-26,27,3,1
2020-10-27,62,5,2
2020-01-13,49,3,2
2021-12-23,38,1,1
2021-09-03,42,2,2
2021-11-16,40,2,1
2021-10-15,28,4,1
2021-10-21,83,5,1
2020-08-15,24,5,1
2020-01-06,22,4,3
2021-03-22,90,4,2
2021-08-05,100,5,2
2021-10-18,65,5,4
2020-08-09,91,1,1
2021-01-23,98,5,1
2021-06-27,81,5,2
2020-12-01,64,5,2
2020-11-04,99,5,1
2020-10-02,87,4,1
2020-06-07,53,5,2
2021-11-12,38,3,1
2021-08-25,25,1,1
2021-12-17,63,1,1
2021-05-01,48,4,3
2021-05-25,60,5,1
2020-02-22,48,4,1
2020-11-15,17,4,2
2021-03-22,39,2,1
2020-01-21,28,5,2
2020-03-03,38,4,1
2021-06-04,24,5,1
2020-06-28,13,5,2
2020-07-19,14,4,2
2021-01-07,16,3,2
2020-07-30,65,2,1
2020-12-01,38,2,1
2020-10-22,89,5,1
2021-04-17,18,3,1
2020-07-09,72,1,1
2021-12-18,61,4,1
2020-08-10,33,5,1
2020-01-06,89,4,1
2021-01-11,32,1,1
2021-11-24,57,5,1
2021-09-15,26,4,1
2021-06-20,8,3,3
2021-04-14,14,5,2
2020-09-04,3,4,3
2020-12-21,23,1,3
2020-06-16,82,4,3
2020-08-09,19,1,1
2021-10-30,71,4,1
